"X0","X2","X4","X6","X8","X10"
0.1,0.307692307692308,0.166666666666667,0.0909090909090909,0.166666666666667,0.375
0.0909090909090909,0,0,0.230769230769231,0.25,0.4
0.0909090909090909,0,0,0,0.357142857142857,0.333333333333333
0,0,0,0.0909090909090909,0.4,0.384615384615385
0,0.0909090909090909,0.0909090909090909,0.307692307692308,0.384615384615385,0.4
0.166666666666667,0.0909090909090909,0.1,0.0909090909090909,0.181818181818182,0.230769230769231
0,0.181818181818182,0.0909090909090909,0.181818181818182,0.166666666666667,0.416666666666667
0,0.181818181818182,0,0.416666666666667,0.466666666666667,0.375
0,0,0.0909090909090909,0.357142857142857,0.4,0.307692307692308
0,0.1,0,0.111111111111111,0.333333333333333,0.307692307692308
0,0,0.166666666666667,0.285714285714286,0.25,0.357142857142857
0,0.1,0.25,0.4375,0.4375,0.384615384615385
0,0,0.230769230769231,0,0.272727272727273,0.2
0,0,0.0909090909090909,0.2,0.307692307692308,0.333333333333333
0,0.111111111111111,0.1,0.181818181818182,0.307692307692308,0.181818181818182
0.111111111111111,0,0.1,0.5,0.25,0.461538461538462
0,0.0909090909090909,0.1,0.230769230769231,0.181818181818182,0.4375
0,0.272727272727273,0.166666666666667,0.2,0.357142857142857,0.555555555555556
0,0.1,0.3,0.272727272727273,0.25,0.466666666666667
0,0.1,0.166666666666667,0.272727272727273,0.25,0.384615384615385
0,0,0,0.181818181818182,0.333333333333333,0.333333333333333
0,0,0.0909090909090909,0.230769230769231,0.111111111111111,0.384615384615385
0,0.1,0.125,0.230769230769231,0.25,0.333333333333333
0,0,0.1,0.1,0.333333333333333,0.307692307692308
0,0.285714285714286,0,0.2,0.111111111111111,0.470588235294118
0,0.0909090909090909,0.181818181818182,0.181818181818182,0.333333333333333,0.4375
0.0909090909090909,0,0.363636363636364,0.285714285714286,0.357142857142857,0.307692307692308
0,0.1,0.0909090909090909,0.2,0.333333333333333,0.307692307692308
0,0.0909090909090909,0.0909090909090909,0.1,0.333333333333333,0.357142857142857
0.0909090909090909,0,0.1,0.166666666666667,0.357142857142857,0.411764705882353
